Date,Time_s,Temp_C,pH ,pH_mV,Rate_mL_h,Volume_mL,Sample_mass_g,Key,Normality
2019/05/12,189.998218,22.1,6.116,56.2,5.000000,0.248810,22.030000,20190503_pre,0.107000
2019/05/12,199.999606,22.1,6.063,59.3,5.000000,0.263790,22.030000,20190503_pre,0.107000
2019/05/12,209.999787,22.1,6.011,62.4,5.000000,0.276460,22.030000,20190503_pre,0.107000
2019/05/12,219.999632,22.1,5.959,65.4,5.000000,0.290280,22.030000,20190503_pre,0.107000
2019/05/12,229.999284,22.1,5.894,69.2,5.000000,0.305260,22.030000,20190503_pre,0.107000
2019/05/12,239.999524,22.1,5.838,72.5,5.000000,0.319080,22.030000,20190503_pre,0.107000
2019/05/12,249.999550,22.1,5.773,76.3,5.000000,0.331750,22.030000,20190503_pre,0.107000
2019/05/12,259.999475,22.1,5.717,79.6,5.000000,0.346720,22.030000,20190503_pre,0.107000
2019/05/12,269.999273,22.1,5.657,83.1,5.000000,0.360550,22.030000,20190503_pre,0.107000
2019/05/12,280.000183,22.1,5.599,86.5,5.000000,0.373220,22.030000,20190503_pre,0.107000
2019/05/12,289.999139,22.1,5.537,90.1,5.000000,0.387040,22.030000,20190503_pre,0.107000
2019/05/12,299.998952,22.1,5.460,94.6,5.000000,0.402020,22.030000,20190503_pre,0.107000
2019/05/12,309.999918,22.1,5.380,99.3,5.000000,0.414690,22.030000,20190503_pre,0.107000
2019/05/12,319.999136,22.1,5.271,105.7,5.000000,0.428510,22.030000,20190503_pre,0.107000
2019/05/12,329.998217,22.1,5.179,111.1,5.000000,0.443480,22.030000,20190503_pre,0.107000
2019/05/12,340.001175,22.1,5.066,117.7,5.000000,0.458460,22.030000,20190503_pre,0.107000
2019/05/12,349.999264,22.1,4.910,126.8,5.000000,0.471130,22.030000,20190503_pre,0.107000
2019/05/12,360.000260,22.1,4.710,138.5,5.000000,0.486110,22.030000,20190503_pre,0.107000
2019/05/12,369.998556,22.1,4.468,152.7,5.000000,0.499930,22.030000,20190503_pre,0.107000
2019/05/12,380.000835,22.1,4.242,165.9,1.000000,0.512600,22.030000,20190503_pre,0.107000
2019/05/12,389.999805,22.1,4.054,176.9,1.000000,0.516050,22.030000,20190503_pre,0.107000
2019/05/12,399.999037,22.1,3.974,181.6,1.000000,0.518360,22.030000,20190503_pre,0.107000
2019/05/12,409.998683,22.1,3.923,184.6,1.000000,0.520660,22.030000,20190503_pre,0.107000
2019/05/12,420.000033,22.1,3.884,186.9,1.000000,0.522970,22.030000,20190503_pre,0.107000
2019/05/12,429.999027,22.1,3.843,189.3,1.000000,0.525270,22.030000,20190503_pre,0.107000
2019/05/12,439.999741,22.1,3.824,190.4,1.000000,0.527570,22.030000,20190503_pre,0.107000
2019/05/12,449.999998,22.1,3.795,192.1,1.000000,0.529880,22.030000,20190503_pre,0.107000
2019/05/12,459.999189,22.1,3.772,193.4,1.000000,0.532180,22.030000,20190503_pre,0.107000
2019/05/12,469.999149,22.1,3.747,194.9,1.000000,0.534490,22.030000,20190503_pre,0.107000
2019/05/12,480.002055,22.1,3.726,196.1,1.000000,0.536790,22.030000,20190503_pre,0.107000
2019/05/12,490.004526,22.2,3.709,197.2,1.000000,0.539090,22.030000,20190503_pre,0.107000
2019/05/12,500.002238,22.2,3.686,198.5,1.000000,0.541400,22.030000,20190503_pre,0.107000
2019/05/12,509.999467,22.2,3.671,199.4,1.000000,0.543700,22.030000,20190503_pre,0.107000
2019/05/12,519.998226,22.2,3.654,200.4,1.000000,0.546000,22.030000,20190503_pre,0.107000
2019/05/12,530.000326,22.2,3.637,201.4,1.000000,0.548310,22.030000,20190503_pre,0.107000
2019/05/12,539.999765,22.2,3.620,202.4,1.000000,0.550610,22.030000,20190503_pre,0.107000
2019/05/12,549.999644,22.2,3.606,203.2,1.000000,0.552920,22.030000,20190503_pre,0.107000
2019/05/12,559.999612,22.2,3.591,204.1,1.000000,0.555220,22.030000,20190503_pre,0.107000
2019/05/12,570.000235,22.2,3.577,204.9,1.000000,0.557520,22.030000,20190503_pre,0.107000
2019/05/12,580.002347,22.2,3.562,205.8,1.000000,0.559830,22.030000,20190503_pre,0.107000
2019/05/12,589.999537,22.2,3.545,206.8,1.000000,0.562130,22.030000,20190503_pre,0.107000
2019/05/12,599.999489,22.2,3.529,207.7,1.000000,0.564440,22.030000,20190503_pre,0.107000
2019/05/12,610.001022,22.2,3.519,208.3,1.000000,0.566740,22.030000,20190503_pre,0.107000
2019/05/12,619.999199,22.2,3.505,209.1,1.000000,0.569040,22.030000,20190503_pre,0.107000
2019/05/12,630.000477,22.2,3.490,210.0,1.000000,0.571350,22.030000,20190503_pre,0.107000
2019/05/12,640.001073,22.2,3.478,210.7,1.000000,0.573650,22.030000,20190503_pre,0.107000
2019/05/12,649.999542,22.2,3.470,211.2,1.000000,0.575950,22.030000,20190503_pre,0.107000
2019/05/12,660.000128,22.2,3.456,212.0,1.000000,0.578260,22.030000,20190503_pre,0.107000
2019/05/12,670.000515,22.3,3.445,212.7,1.000000,0.580560,22.030000,20190503_pre,0.107000
2019/05/12,680.001220,22.3,3.433,213.4,1.000000,0.582870,22.030000,20190503_pre,0.107000
2019/05/12,689.999897,22.3,3.423,214.0,1.000000,0.585170,22.030000,20190503_pre,0.107000
2019/05/12,699.998861,22.3,3.409,214.8,1.000000,0.587470,22.030000,20190503_pre,0.107000
2019/05/12,709.998886,22.3,3.402,215.2,1.000000,0.589780,22.030000,20190503_pre,0.107000
2019/05/12,719.999357,22.3,3.394,215.7,1.000000,0.592080,22.030000,20190503_pre,0.107000
2019/05/12,730.001315,22.3,3.382,216.4,1.000000,0.594380,22.030000,20190503_pre,0.107000
2019/05/12,740.007065,22.3,3.373,216.9,1.000000,0.596690,22.030000,20190503_pre,0.107000
2019/05/12,750.000149,22.3,3.363,217.5,1.000000,0.598990,22.030000,20190503_pre,0.107000
2019/05/12,759.999280,22.3,3.355,218.0,1.000000,0.601300,22.030000,20190503_pre,0.107000
2019/05/12,770.000172,22.3,3.346,218.5,1.000000,0.603600,22.030000,20190503_pre,0.107000
2019/05/12,780.000348,22.3,3.339,218.9,1.000000,0.605900,22.030000,20190503_pre,0.107000
2019/05/12,789.999534,22.3,3.327,219.6,1.000000,0.608210,22.030000,20190503_pre,0.107000
2019/05/12,800.000175,22.3,3.321,220.0,1.000000,0.610510,22.030000,20190503_pre,0.107000
2019/05/12,809.999177,22.3,3.312,220.5,1.000000,0.612820,22.030000,20190503_pre,0.107000
2019/05/12,819.999514,22.3,3.303,221.0,1.000000,0.615120,22.030000,20190503_pre,0.107000
2019/05/12,829.999554,22.3,3.295,221.5,1.000000,0.617420,22.030000,20190503_pre,0.107000
2019/05/12,840.001297,22.3,3.286,222.0,1.000000,0.619730,22.030000,20190503_pre,0.107000
2019/05/12,850.001845,22.4,3.281,222.4,1.000000,0.622030,22.030000,20190503_pre,0.107000
2019/05/12,859.999407,22.4,3.272,222.9,1.000000,0.624330,22.030000,20190503_pre,0.107000
2019/05/12,869.999610,22.4,3.265,223.3,1.000000,0.626640,22.030000,20190503_pre,0.107000
2019/05/12,880.000021,22.4,3.257,223.8,1.000000,0.628940,22.030000,20190503_pre,0.107000
2019/05/12,890.000616,22.4,3.250,224.2,1.000000,0.631250,22.030000,20190503_pre,0.107000
2019/05/12,899.999554,22.4,3.243,224.6,1.000000,0.633550,22.030000,20190503_pre,0.107000
2019/05/12,909.999144,22.4,3.233,225.2,1.000000,0.635850,22.030000,20190503_pre,0.107000
2019/05/12,920.001142,22.4,3.228,225.5,1.000000,0.638160,22.030000,20190503_pre,0.107000
2019/05/12,930.000197,22.4,3.223,225.8,1.000000,0.640460,22.030000,20190503_pre,0.107000
2019/05/12,939.999474,22.4,3.216,226.2,1.000000,0.642760,22.030000,20190503_pre,0.107000
2019/05/12,949.998621,22.4,3.206,226.8,1.000000,0.645070,22.030000,20190503_pre,0.107000
2019/05/12,959.999826,22.4,3.204,226.9,1.000000,0.647370,22.030000,20190503_pre,0.107000
2019/05/12,969.999396,22.4,3.194,227.5,1.000000,0.649680,22.030000,20190503_pre,0.107000
2019/05/12,979.999835,22.4,3.190,227.7,1.000000,0.651980,22.030000,20190503_pre,0.107000
2019/05/12,990.000025,22.4,3.180,228.3,1.000000,0.654280,22.030000,20190503_pre,0.107000
2019/05/12,999.999118,22.4,3.175,228.6,1.000000,0.656590,22.030000,20190503_pre,0.107000
2019/05/12,1009.998154,22.4,3.168,229.0,1.000000,0.658890,22.030000,20190503_pre,0.107000
2019/05/12,1020.002944,22.4,3.161,229.4,1.000000,0.661200,22.030000,20190503_pre,0.107000
2019/05/12,1030.001024,22.5,3.158,229.7,1.000000,0.663500,22.030000,20190503_pre,0.107000
2019/05/12,1039.999297,22.5,3.152,230.0,1.000000,0.665800,22.030000,20190503_pre,0.107000
2019/05/12,1049.999565,22.5,3.146,230.4,1.000000,0.668110,22.030000,20190503_pre,0.107000
2019/05/12,1059.999221,22.5,3.139,230.8,1.000000,0.670410,22.030000,20190503_pre,0.107000
2019/05/12,1070.000083,22.5,3.135,231.0,1.000000,0.672710,22.030000,20190503_pre,0.107000
2019/05/12,1080.000521,22.5,3.130,231.3,1.000000,0.675020,22.030000,20190503_pre,0.107000
2019/05/12,1089.999291,22.5,3.123,231.7,1.000000,0.677320,22.030000,20190503_pre,0.107000
2019/05/12,1100.000537,22.5,3.118,232.0,1.000000,0.679630,22.030000,20190503_pre,0.107000
2019/05/12,1110.002709,22.5,3.115,232.2,1.000000,0.681930,22.030000,20190503_pre,0.107000
2019/05/12,1119.999544,22.5,3.110,232.5,1.000000,0.684230,22.030000,20190503_pre,0.107000
2019/05/12,1129.999540,22.5,3.103,232.9,1.000000,0.686540,22.030000,20190503_pre,0.107000
2019/05/12,1140.001309,22.5,3.098,233.2,1.000000,0.688840,22.030000,20190503_pre,0.107000
2019/05/12,1149.999043,22.5,3.091,233.6,1.000000,0.691150,22.030000,20190503_pre,0.107000
2019/05/12,1159.998038,22.5,3.086,233.9,1.000000,0.693450,22.030000,20190503_pre,0.107000
2019/05/12,1170.000525,22.5,3.081,234.2,1.000000,0.695750,22.030000,20190503_pre,0.107000
2019/05/12,1180.000243,22.5,3.074,234.6,1.000000,0.698060,22.030000,20190503_pre,0.107000
2019/05/12,1189.999542,22.5,3.069,234.9,1.000000,0.700360,22.030000,20190503_pre,0.107000
2019/05/12,1199.998841,22.5,3.064,235.2,1.000000,0.702660,22.030000,20190503_pre,0.107000
2019/05/12,1209.999856,22.5,3.059,235.5,1.000000,0.704970,22.030000,20190503_pre,0.107000
2019/05/12,1219.999853,22.5,3.053,235.8,1.000000,0.707270,22.030000,20190503_pre,0.107000
2019/05/12,1230.000533,22.5,3.047,236.2,1.000000,0.709580,22.030000,20190503_pre,0.107000
2019/05/12,1239.999431,22.5,3.043,236.4,1.000000,0.711880,22.030000,20190503_pre,0.107000
2019/05/12,1249.999122,22.5,3.038,236.7,1.000000,0.714180,22.030000,20190503_pre,0.107000
2019/05/12,1259.999113,22.5,3.035,236.9,1.000000,0.716490,22.030000,20190503_pre,0.107000
2019/05/12,1269.998334,22.5,3.030,237.2,1.000000,0.718790,22.030000,20190503_pre,0.107000
2019/05/12,1280.000939,22.5,3.026,237.4,1.000000,0.721090,22.030000,20190503_pre,0.107000
2019/05/12,1289.999618,22.5,3.021,237.7,1.000000,0.723400,22.030000,20190503_pre,0.107000
2019/05/12,1300.000285,22.5,3.018,237.9,1.000000,0.725700,22.030000,20190503_pre,0.107000
2019/05/12,1310.000878,22.5,3.014,238.1,1.000000,0.728010,22.030000,20190503_pre,0.107000
2019/05/12,1320.000419,22.5,3.009,238.4,1.000000,0.730310,22.030000,20190503_pre,0.107000
2019/05/12,1330.000485,22.5,3.004,238.7,1.000000,0.732610,22.030000,20190503_pre,0.107000
2019/05/12,1339.999963,22.5,3.001,238.9,1.000000,0.734920,22.030000,20190503_pre,0.107000
2019/05/12,1350.000694,22.5,2.997,239.1,1.000000,0.737220,22.030000,20190503_pre,0.107000
